messages	label	predictions
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.\nSantali:'}]	ᱟᱯᱱᱟᱨᱟᱜ ᱜᱟᱹᱰᱤ ᱨᱮ ᱫᱩᱲᱩᱵ ᱟᱨ ᱥᱟᱺᱜᱤᱧ ᱰᱟᱦᱟᱨ ᱫᱟᱲᱟᱱ ᱨᱮ ᱪᱟᱞᱟᱣ ᱱᱚᱣᱟ ᱥᱤᱢᱯᱞᱤᱥᱤᱴᱤ ᱨᱮ ᱢᱤᱫ ᱚᱱᱛᱚᱨ ᱱᱮᱦᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ᱾	Tudinj kuriyana ara jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher jomdo jaher j
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.\nSantali:""}]"	ᱥᱟᱬᱮᱥᱤᱭᱟ ᱠᱚ ᱪᱟᱸᱫᱚ ᱟᱜ ᱥᱟᱛᱟᱦ ᱨᱮ ᱦᱟᱹᱴᱤᱧ ᱟᱠᱟᱱ ᱚᱛ ᱟᱠᱨᱤᱛᱤ ᱨᱮᱱᱟᱜ ᱠᱷᱚᱡᱽ ᱦᱩᱭ ᱮᱱᱟ, ᱡᱟᱦᱟᱸᱭ ᱞᱚᱵᱮᱴ ᱥᱠᱟᱨᱯᱥ ᱢᱮᱱ ᱠᱮᱫᱼᱟᱭ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱯᱟᱥᱴ ᱮᱩᱯ ᱛᱮ ᱪᱟᱸᱫᱚ ᱟᱜ ᱟᱹᱰᱤ ᱵᱟᱹᱭ ᱵᱟᱹᱭ ᱛᱮ ᱠᱟᱹᱴᱤᱡ ᱤᱫᱤ ᱧᱮᱞ ᱮᱵᱟᱭ᱾	"Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
Santali: Olchokom bonga' re' lobate scarps' aak' aamdo' re' moon'ar muk'ar bonga' re' aamdo' re' kana' aadim' re' aamdo' re' bonga' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo' re' aamdo'"
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Setting up a tent on private property or in a town of any size can easily attract unwanted attention.\nSantali:'}]	ᱦᱚᱲᱟᱜ ᱡᱟᱭᱜᱟ ᱥᱮ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱱ ᱥᱚᱦᱚᱨ ᱨᱮᱜᱮ ᱠᱩᱵᱟᱹ ᱵᱮᱨᱮᱫ ᱟᱞᱜᱟ ᱛᱮᱜᱮ ᱵᱟᱝ ᱠᱷᱚᱡᱚᱜ ᱟᱣᱫᱷᱟᱱ ᱮ ᱜᱚᱦᱚᱲᱟ᱾	Private property or any size town can easily attract unwanted attention.
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp"".\nSantali:'}]"	"ᱠᱷᱟᱴᱚ ᱛᱮ, ᱰᱟᱦᱟᱨ ᱫᱟᱲᱟᱱ ᱞᱟᱹᱜᱤᱫ ᱟᱯᱱᱟᱨᱟᱜ ᱜᱟᱹᱰᱤ ᱵᱮᱵᱷᱟᱨ ᱢᱤᱫ ᱵᱷᱟᱜᱮ ᱩᱯᱟᱹᱭ ᱠᱟᱱᱟ ᱛᱚᱵᱮ ᱵᱟᱥᱮᱫ ᱟᱡ ᱛᱮᱜᱮ ""ᱠᱮᱢᱯ"" ᱨᱮᱭᱟᱜ ᱦᱚᱸ ᱢᱤᱫ ᱯᱟᱱᱛᱷᱟ ᱠᱟᱱᱟ᱾"	"Haparam, jiwat rengar jaher jaher jom jom aamdo aamdo ""camp"" jom jom aamdo aamdo aamdo aamdo."
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.\nSantali:'}]	ᱱᱚᱶᱟ ᱪᱤᱠᱷᱱᱟ ᱯᱩᱨᱟᱹ ᱪᱟᱸᱫᱚ ᱨᱮ ᱧᱟᱢᱚᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱱᱟ ᱟᱨ ᱠᱚᱢ ᱥᱮ ᱠᱚᱢ ᱣᱮᱫᱽᱨᱤᱝ ᱧᱟᱢᱚᱜ ᱠᱟᱱᱟ, ᱱᱚᱶᱟ ᱥᱚᱫᱚᱨᱚᱜ ᱠᱟᱱᱟ ᱡᱮ ᱚᱱᱟ ᱵᱟᱱᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱡᱤᱭᱚᱞᱳᱡᱤᱠᱟᱞ ᱜᱷᱟᱴᱚᱱ ᱠᱤᱪᱷᱩ ᱦᱟᱞ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾	Inj scarp hãrãm disãn ko moon re aar jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhãrãm disãn hãrãm jãhãrãm disãn, jõhã
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Some hotels have a heritage from the golden age of steam railways and ocean liners; before the Second World War, in the 19th or early 20th centuries.\nSantali:'}]	ᱟᱫᱚᱢ ᱦᱳᱴᱮᱞ ᱠᱚᱨᱮ ᱥᱴᱤᱢ ᱨᱮᱞᱣᱮ ᱟᱨ ᱳᱥᱤᱭᱟᱱ ᱞᱟᱭᱤᱱᱥ ᱨᱮᱭᱟᱜ ᱥᱚᱱᱟ ᱡᱩᱜᱽ ᱨᱮᱭᱟᱜ ᱦᱮᱨᱤᱴᱮᱡᱽ ᱢᱮᱱᱟᱜᱼᱟ; ᱫᱚᱥᱟᱨ ᱡᱮᱜᱮᱛ ᱞᱟᱹᱰᱷᱟᱹᱭ ᱞᱟᱦᱟ ᱨᱮ, ᱑᱙-ᱟᱱ ᱥᱮ ᱒᱐-ᱟᱱ ᱥᱟᱭᱚᱛ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵᱽ ᱨᱮI	Koyel hotel renggaham sariyam renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham renggaham reng
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: These hotels were where the rich and the famous of the day would stay, and often had fine dining and nightlife.\nSantali:'}]	ᱱᱚᱣᱟ ᱠᱚ ᱦᱳᱴᱮᱞ ᱡᱟᱦᱟᱸ ᱨᱮ ᱠᱤᱥᱟᱹᱬ ᱟᱨ ᱫᱤᱱ ᱨᱮ ᱧᱩᱛᱩᱢᱟᱱ ᱦᱚᱲᱠᱚ ᱛᱟᱦᱮᱸᱱ ᱛᱟᱦᱮᱸᱫ, ᱟᱨ ᱞᱮᱛᱟᱲ ᱵᱷᱟᱜᱮ ᱰᱟᱭᱱᱤᱝ ᱟᱨ ᱱᱟᱭᱤᱴᱞᱟᱭᱤᱯᱷ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾	Ete hotel jahar baha aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do aam do
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: This theory contradicts the claim that the moon is completely devoid of geologic activity.\nSantali:'}]	ᱱᱚᱶᱟ ᱛᱷᱭᱚᱨᱤ ᱱᱚᱶᱟ ᱠᱞᱟᱭᱤᱢ ᱨᱮᱱᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱮᱫᱼᱟᱭ ᱡᱮ ᱪᱟᱸᱫᱚ ᱫᱚ ᱯᱩᱨᱟᱹ ᱡᱤᱭᱚᱞᱳᱡᱤᱠᱟᱞ ᱠᱟᱹᱢᱤ ᱨᱮ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟᱭ᱾	Ete theory regec koyaham joharom kana moon jiyon jiyon regec geologic activity regec.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.\nSantali:'}]	ᱚᱱᱟ ᱠᱚᱫᱚ ᱯᱨᱟᱭᱵᱷᱮᱴ ᱢᱟᱹᱞᱤᱠᱟᱱᱟ ᱠᱟᱱ ᱨᱮᱦᱚᱸ, ᱚᱱᱟ ᱠᱚᱫᱚ ᱟᱫᱚᱢ ᱡᱚᱠᱷᱮᱡ ᱦᱤᱬᱤᱭᱮᱫ ᱫᱤᱥᱚᱢ ᱨᱮᱱ ᱢᱩᱬ ᱟᱨ ᱮᱴᱟᱜ ᱜᱩᱱᱢᱟᱱ ᱦᱚᱲᱠᱚᱸᱭ ᱴᱷᱟᱶ ᱟᱠᱚᱣᱟ᱾	Olonj aam dohok jaher aak, aam dohok jaher aak hagat dohok jaher aam dohok jaher aak.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: A traveller with piles of money might consider a round the world flight, broken up with stays in many of these hotels.\nSantali:'}]	ᱯᱩᱭᱥᱟᱹ ᱨᱮᱭᱟᱜ ᱜᱟᱫ ᱥᱟᱶ ᱢᱤᱫ ᱫᱟᱲᱟᱱᱤᱡ ᱡᱮᱜᱮᱫ ᱯᱷᱞᱟᱭᱤᱴ ᱨᱮᱭᱟᱜ ᱮ ᱵᱷᱟᱹᱵᱤ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ, ᱱᱚᱝᱠᱱᱟᱜ ᱟᱭᱢᱟ ᱦᱳᱴᱮᱞ ᱨᱮ ᱛᱟᱦᱮᱸ ᱟᱹᱲᱤᱥ ᱠᱟᱛᱮ᱾	Ekjana yatrakar jate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate thakate kana kana hoteler jate
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.\nSantali:'}]	ᱩᱱᱤ ᱦᱚᱲ ᱠᱚᱛᱷᱤᱛ ᱛᱚᱣᱨ ᱚᱴᱮᱫ ᱠᱚᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱞᱮᱭᱥ ᱢᱤᱫ ᱯᱮ-ᱪᱟᱠᱟ ᱜᱟᱹᱰᱤ ᱠᱚ ᱵᱷᱤᱲ ᱨᱮ ᱧᱤᱨ ᱚᱪᱚ ᱠᱮᱫᱼᱟᱭ᱾	Manjhi huluk bahaar bahaar aamdoor kuli kuli aadim jomkodam jomkodam aamdoor jomkodam aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aamdoor aam
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Joining such a network usually just requires filling out an online form; although some networks offer or require additional verification.\nSantali:'}]	ᱱᱚᱝᱠᱟᱱ ᱱᱮᱴᱣᱟᱨᱠ ᱨᱮ ᱥᱮᱞᱮᱫᱚᱜ ᱞᱟᱹᱜᱤᱫ ᱠᱷᱟᱹᱞᱤ ᱢᱤᱫ ᱚᱱᱞᱟᱭᱤᱱ ᱯᱷᱨᱚᱢ ᱯᱮᱨᱮᱡᱽ ᱦᱩᱭᱩᱜᱼᱟ; ᱛᱚᱵᱮ ᱟᱫᱚᱢ ᱱᱮᱴᱣᱟᱨᱠ ᱨᱮ ᱵᱷᱮᱨᱤᱯᱷᱤᱠᱮᱥᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱹᱲᱛᱤ ᱱᱮᱦᱚᱨ ᱥᱮ ᱞᱟᱹᱠᱛᱤ ᱠᱚ ᱠᱷᱚᱡᱟ᱾	এমন একটি নেটওয়ার্কে যোগদান করতে সাধারণতঃ কেবলমাত্র অনলাইন ফর্ম পূরণ করতে হয়; তবে কিছু নেটওয়ার্ক অতিরিক্ত যাচাই প্রদান করে বা প্রয়োজন করে।
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: A listing of available hosts is then provided either in print and/or online, sometimes with references and reviews by other travelers.\nSantali:'}]	ᱢᱮᱱᱟᱜ ᱟᱠᱟᱱ ᱦᱳᱥᱴᱠᱚ ᱨᱮᱭᱟᱜ ᱢᱤᱫ ᱥᱩᱪᱤ ᱩᱱ ᱡᱷᱚᱜ ᱯᱨᱤᱱᱴ ᱟᱨ/ᱵᱟᱝᱢᱟ ᱚᱱᱞᱟᱭᱤᱱ ᱨᱮ ᱮᱢ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱛᱤᱱᱼᱛᱤᱱ ᱡᱷᱚᱜ ᱮᱴᱟᱜ ᱦᱚᱲ ᱛᱮ ᱥᱚᱱᱫᱚᱨᱵᱷ ᱟᱨ ᱥᱚᱢᱤᱠᱷᱭᱟ ᱥᱟᱶᱛᱮ ᱦᱚᱸI	একটি উপলব্ধ হোস্টের তালিকা প্রিন্ট এবং/অথবা অনলাইনে প্রদান করা হয়, কখনও অন্যান্য ভ্রমণকারীদের পরামর্শ এবং পর্যালোচনা সহ।
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.\nSantali:'}]	ᱠᱚᱢᱯᱭᱩᱴᱚᱨ ᱯᱨᱚᱜᱽᱨᱟᱢᱟᱹᱨ ᱠᱮ ᱥᱤ ᱯᱷᱮᱱᱴᱚᱱ ᱛᱟᱭᱚᱢ ᱠᱟᱸᱪᱥᱚᱯᱷᱤᱝ ᱨᱮᱭᱟᱜ ᱥᱛᱷᱟᱯᱱᱟ ᱟᱭᱞᱮᱸᱰ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱹᱝ ᱥᱚᱥᱛᱟ ᱩᱰᱟᱹᱱ ᱧᱟᱢ ᱮᱱᱟ ᱦᱮᱞᱮ ᱛᱟᱦᱮᱸ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱹᱝ ᱡᱟᱭᱜᱟ ᱜᱮ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾	Couchsurfing ijanuari 2004 re Casey Fenton computer programmer huluk Iceland re cheap flight peyechen, kintu stay korar jayga nai.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.\nSantali:'}]	ᱵᱚᱢ ᱚᱴᱮᱫ ᱟᱱᱤᱡ ᱥᱚᱸᱫᱤᱜᱽᱫᱽ ᱦᱚᱲ ᱠᱚ ᱚᱴᱮᱫ ᱠᱷᱚᱱ ᱠᱚ ᱜᱷᱟᱣ ᱟᱠᱟᱱ ᱛᱟᱭᱚᱢ ᱟᱨᱮᱥᱴ ᱞᱮᱫ ᱠᱚ ᱛᱟᱦᱮᱱᱟ᱾	Bomber kana'k sere'k injuri'k'ni' pere'k'ni' deten'k'ni' kore'k'ni'.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.\nSantali:'}]	ᱦᱚᱥᱴᱮᱞ ᱫᱚ ᱰᱟᱹᱝᱜᱩᱣᱟᱹ ᱦᱚᱲ ᱠᱚ ᱯᱮᱨᱮᱡ ᱮᱫ ᱠᱚᱣᱟᱭ ᱼ ᱢᱤᱫᱴᱟᱹᱝ ᱴᱷᱮᱴ ᱚᱛᱷᱤᱛᱤ ᱟᱡᱟᱜ ᱵᱤᱥᱣᱟᱥ ᱫᱚᱥᱟ ᱨᱮ ᱢᱮᱱᱟᱭᱟ ᱼ ᱦᱮᱞᱮ ᱟᱢ ᱚᱱᱰᱮ ᱵᱤᱰᱷᱟ ᱫᱟᱬᱟ ᱠᱩᱜ ᱦᱚᱸ ᱯᱟᱱᱛᱮ ᱧᱟᱢ ᱫᱟᱲᱮ ᱠᱚᱣᱟᱢ᱾	Hostel jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomkatey jomk
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Families with children are a rare sight, but some hostels do allow them in private rooms.\nSantali:'}]	ᱜᱤᱫᱽᱨᱟᱹ ᱥᱟᱞᱟᱜ ᱜᱷᱟᱨᱚᱧᱡᱽ ᱦᱚᱲ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱫᱩᱨᱵᱚᱞ ᱱᱚᱡᱚᱨ ᱠᱟᱱᱟ, ᱦᱮᱞᱮ ᱛᱤᱱᱟᱹᱜ ᱪᱷᱟᱛᱨᱟᱣᱟᱥ ᱩᱱᱠᱩ ᱱᱤᱡᱤ ᱨᱩᱢ ᱨᱮ ᱚᱫᱮᱨ ᱮᱢᱟ ᱠᱚ ᱠᱟᱱᱟᱭ᱾	Children reŋa jaher jaher baha, kintu jaher jaher hostel reŋa jaher jaher private room reŋa jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher jaher j
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.\nSantali:'}]	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱱᱤᱛ ᱦᱚᱸ ᱟᱫᱷᱤᱠᱟᱨᱤ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱰᱟᱭ ᱵᱟᱹᱱᱩᱜᱼᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱠᱩ ᱠᱚ ᱵᱟᱰᱟᱭᱟ ᱡᱮ ᱩᱱᱤ ᱩᱭᱤᱜᱷᱩᱨ ᱡᱟᱹᱛᱤ ᱨᱤᱱᱤᱡ ᱜᱟᱶᱟᱛᱟ ᱨᱤᱱᱤᱡ ᱨᱟᱹᱥᱤᱭᱟᱹ ᱠᱟᱱᱟᱭ᱾	Tana naam hagat juriya jaher kore, hagat tana Uighur etnik jatiya sadasya hagat jaher kore.
